1025
2048
3062
4064
5051
6017
6960
7875
8760
9610
10422
11194
11921
12602
13233
13812
14337
14805
15216
15566
15856
16083
16246
16347
16383
16354
16261
16104
15885
15602
15259
14855
14393
13874
13301
12676
12001
11279
10513
9704
8859
7977
7065
6125
5162
4177
3177
2163
1142
116
-909
-1932
-2947
-3951
-4939
-5909
-6854
-7773
-8661
-9515
-10332
-11108
-11841
-12527
-13164
-13749
-14280
-14755
-15172
-15530
-15826
-16060
-16231
-16339
-16382
-16361
-16275
-16126
-15912
-15637
-15300
-14904
-14449
-13936
-13369
-12750
-12080
-11363
-10602
-9798
-8956
-8079
-7171
-6233
-5272
-4290
-3291
-2279
-1258
-233
792
1816
2832
3838
4828
5799
6748
7670
8562
9420
10241
11022
11760
12452
13094
13686
14223
14704
15128
15492
15795
16037
16215
16330
16380
16366
16288
16146
15940
15672
15342
14952
14503
13997
13436
12823
12159
11447
10690
9892
9054
8180
7276
6341
5382
4402
3406
2394
1374
349
-676
-1700
-2717
-3724
-4716
-5690
-6642
-7567
-8462
-9324
-10150
-10935
-11678
-12375
-13023
-13621
-14165
-14652
-15082
-15454
-15764
-16013
-16198
-16320
-16377
-16371
-16300
-16165
-15967
-15706
-15382
-14999
-14557
-14057
-13503
-12895
-12236
-11530
-10779
-9984
-9151
-8281
-7380
-6449
-5493
-4515
-3519
-2510
-1491
-466
559
1583
2602
3610
4605
5581
6535
7463
8362
9228
10058
10848
11597
12299
12953
13555
14106
14599
15036
15415
15732
15987
16180
16309
16375
16376
16311
16184
15992
15738
15423
15046
14610
14117
13569
12967
12314
11613
10866
10076
9247
8382
7484
6556
5603
4627
3633
2625
1607
583
-443
-1467
-2487
-3497
-4493
-5471
-6428
-7359
-8261
-9132
-9966
-10761
-11513
-12221
-12881
-13489
-14045
-14546
-14990
-15375
-15699
-15962
-16161
-16297
-16370
-16378
-16322
-16202
-16017
-15771
-15461
-15091
-14663
-14176
-13634
-13038
-12390
-11695
-10953
-10168
-9344
-8482
-7588
-6663
-5712
-4738
-3747
-2740
-1723
-699
326
1351
2371
3383
4380
5360
6320
7255
8160
9034
9873
10673
11431
12143
12808
13423
13985
14492
14943
15334
15665
15935
16142
16285
16365
16380
16331
16218
16042
15802
15500
15137
14714
14234
13698
13108
12467
11776
11039
10259
9439
8582
7691
6769
5821
4851
3861
2855
1839
815
-209
-1235
-2256
-3268
-4267
-5250
-6212
-7150
-8059
-8937
-9779
-10584
-11346
-12064
-12735
-13356
-13924
-14438
-14894
-15292
-15630
-15907
-16122
-16272
-16359
-16382
-16340
-16234
-16064
-15832
-15537
-15181
-14765
-14292
-13762
-13178
-12542
-11857
-11125
-10350
-9534
-8681
-7793
-6875
-5930
-4961
-3974
-2970
-1955
-932
92
1118
2140
3154
4155
5140
6104
7044
7957
8839
9685
10495
11262
11985
12661
13288
13862
14382
14845
15250
15595
15879
16100
16258
16352
16383
16348
16249
16088
15862
15574
15224
14815
14348
13824
13247
12617
11937
11211
10441
9629
8780
7896
6981
6039
5073
4087
3085
2071
1048
23
-1002
-2025
-3039
-4042
-5028
-5996
-6938
-7855
-8741
-9591
-10404
-11177
-11905
-12587
-13220
-13799
-14326
-14795
-15207
-15559
-15850
-16078
-16243
-16345
-16383
-16355
-16264
-16109
-15890
-15609
-15267
-14865
-14404
-13887
-13315
-12691
-12017
-11296
-10530
-9723
-8878
-7998
-7086
-6147
-5184
-4200
-3200
-2186
-1165
-139
886
1909
2924
3928
4917
5887
6833
7753
8641
9496
10314
11091
11825
12512
13150
13737
14269
14745
15163
15523
15820
16056
16228
16337
16382
16362
16277
16130
15918
15644
15309
14914
14460
13949
13383
12765
12096
11380
10620
9817
8976
8100
7192
6255
5294
4312
3314
2302
1282
256
-769
-1792
-2809
-3815
-4806
-5778
-6727
-7650
-8542
-9401
-10223
-11005
-11744
-12436
-13080
-13673
-14211
-14694
-15119
-15484
-15789
-16032
-16212
-16328
-16379
-16367
-16290
-16150
-15946
-15679
-15351
-14962
-14514
-14009
-13450
-12837
-12174
-11464
-10708
-9910
-9073
-8201
-7296
-6363
-5404
-4425
-3428
-2417
-1398
-373
653
1676
2694
3701
4694
5669
6620
7546
8442
9305
10131
10918
11662
12360
13009
13608
14153
14642
15073
15446
15758
16008
16195
16318
16377
16372
16302
16169
15972
15712
15390
15009
14567
14069
13516
12910
12252
11547
10796
10003
9170
8302
7401
6471
5515
4538
3542
2533
1514
489
-536
-1560
-2579
-3588
-4582
-5559
-6513
-7442
-8342
-9209
-10040
-10831
-11580
-12283
-12938
-13542
-14094
-14589
-15027
-15407
-15725
-15982
-16176
-16307
-16374
-16376
-16314
-16187
-15997
-15745
-15431
-15055
-14621
-14129
-13582
-12981
-12330
-11629
-10883
-10095
-9267
-8402
-7504
-6578
-5625
-4649
-3656
-2648
-1630
-606
419
1444
2464
3474
4470
5449
6406
7338
8241
9112
9947
10743
11497
12205
12866
13476
14033
14535
14981
15367
15692
15956
16158
16295
16369
16378
16324
16205
16022
15777
15469
15100
14673
14188
13647
13052
12406
11711
10970
10186
9363
8502
7608
6684
5734
4761
3770
2763
1746
722
-302
-1328
-2348
-3360
-4357
-5338
-6298
-7234
-8140
-9015
-9854
-10655
-11414
-12127
-12794
-13410
-13973
-14482
-14933
-15325
-15658
-15929
-16138
-16283
-16364
-16381
-16333
-16221
-16047
-15808
-15507
-15145
-14724
-14246
-13711
-13122
-12482
-11793
-11057
-10278
-9458
-8602
-7712
-6791
-5843
-4873
-3883
-2878
-1862
-839
186
1212
2233
3245
4245
5228
6190
7129
8039
8917
9761
10566
11330
12048
12721
13342
13912
14427
14884
15284
15623
15901
16117
16270
16358
16382
16342
16237
16069
15838
15544
15190
14775
14303
13774
13192
12557
11873
11142
10368
9553
8701
7814
6896
5952
4984
3996
2993
1978
956
-69
-1095
-2117
-3131
-4132
-5117
-6082
-7023
-7936
-8820
-9667
-10477
-11245
-11969
-12646
-13274
-13849
-14371
-14835
-15242
-15588
-15873
-16096
-16255
-16351
-16383
-16350
-16252
-16092
-15868
-15581
-15233
-14825
-14360
-13837
-13261
-12631
-11953
-11228
-10459
-9648
-8800
-7916
-7002
-6061
-5095
-4110
-3108
-2094
-1072
-46
979
2001
3016
4019
5006
5974
6917
7834
8721
9572
10386
11160
11889
12572
13206
13787
14314
14785
15198
15552
15844
16074
16240
16344
16382
16356
16267
16113
15896
15616
15275
14875
14415
13899
13328
12706
12033
11313
10548
9742
8898
8018
7107
6169
5206
4222
3223
2209
1189
163
-862
-1885
-2901
-3906
-4895
-5865
-6812
-7732
-8622
-9477
-10296
-11074
-11809
-12497
-13136
-13724
-14257
-14735
-15154
-15515
-15814
-16051
-16225
-16335
-16381
-16363
-16280
-16134
-15924
-15651
-15317
-14923
-14471
-13961
-13397
-12779
-12112
-11397
-10637
-9836
-8995
-8120
-7213
-6277
-5316
-4335
-3337
-2325
-1305
-279
746
1769
